Nom gare;Code Gare;Type jour;Year;Date de comptage;Ligne;Tranche horaire;Montants
SAINT-OUEN L'AUMONE LIESSE;87337980;JOB;2017.0;2017-04-25;C;De 10h à 16h;281
SAINT-MICHEL SUR ORGE;87545202;JOB;2017.0;2017-04-25;C;Après 20h;157
SAINT-REMY LA VANNE;87116376;Samedi;2015.0;2015-03-28;P;De 16h à 20h;0
CRECY LA CHAPELLE;87116772;Dimanche;2015.0;2015-03-29;P;De 10h à 16h;56
CROUY SUR OURCQ;87116640;Dimanche;2015.0;2015-03-29;P;De 16h à 20h;42
CROUY SUR OURCQ;87116640;Dimanche;2015.0;2015-03-29;P;De 10h à 16h;52
CROUY SUR OURCQ;87116640;Dimanche;2015.0;2015-03-29;P;De 6h à 10h;12
COULOMMIERS;87116301;Dimanche;2015.0;2015-03-29;P;De 16h à 20h;361
COULOMMIERS;87116301;Dimanche;2015.0;2015-03-29;P;Après 20h;49
NANGIS;87116095;Samedi;2015.0;2015-03-28;P;De 16h à 20h;130
ESBLY;87116327;Dimanche;2015.0;2015-03-29;P;De 16h à 20h;514
LES COQUETIERS;87113845;Dimanche;2015.0;2015-10-04;T4;De 6h à 10h;164
L'ABBAYE;87113886;Dimanche;2015.0;2015-10-04;T4;De 10h à 16h;407
L'ABBAYE;87113886;Dimanche;2015.0;2015-10-04;T4;Après 20h;60
FREINVILLE SEVRAN;87113894;Dimanche;2015.0;2015-10-04;T4;De 6h à 10h;116
BONDY;87113407;Dimanche;2015.0;2015-10-04;T4;Après 20h;703
AULNAY SOUS BOIS;87271411;Dimanche;2015.0;2015-10-04;T4;Avant 6h;51
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;Dimanche;2015.0;2015-10-04;T4;De 10h à 16h;284
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;Dimanche;2015.0;2015-10-04;T4;Avant 6h;9
TRAPPES;87393835;Samedi;2016.0;2016-03-12;U;Avant 6h;50
SAINT-QUENTIN EN YVELINES;87393843;Samedi;2016.0;2016-03-12;U;De 16h à 20h;780
SAINT-QUENTIN EN YVELINES;87393843;Samedi;2016.0;2016-03-12;U;Après 20h;316
SAINT-CLOUD;87382358;Samedi;2016.0;2016-03-12;U;De 6h à 10h;186
SAINT-CLOUD;87382358;Samedi;2016.0;2016-03-12;U;Après 20h;118
LA VERRIERE;87393256;Samedi;2016.0;2016-03-12;U;De 6h à 10h;356
LA VERRIERE;87393256;Samedi;2016.0;2016-03-12;U;De 10h à 16h;647
LA DEFENSE GRANDE ARCHE;87758011;Samedi;2016.0;2016-03-12;U;De 6h à 10h;710
CHAVILLE RIVE DROITE;87382333;Samedi;2016.0;2016-03-12;U;De 6h à 10h;50
VERSAILLES CHANTIERS;87393009;JOB;2016.0;2016-03-17;U;De 10h à 16h;758
TRAPPES;87393835;JOB;2016.0;2016-03-15;U;De 10h à 16h;138
SURESNES MONT VALERIEN;87382374;JOB;2016.0;2016-03-17;U;De 10h à 16h;78
SURESNES MONT VALERIEN;87382374;JOB;2016.0;2016-03-15;U;Avant 6h;2
SEVRES VILLE D'AVRAY;87382341;JOB;2016.0;2016-03-17;U;De 10h à 16h;75
SAINT-CYR;87393223;JOB;2016.0;2016-03-17;U;De 16h à 20h;569
SAINT-CYR;87393223;JOB;2016.0;2016-03-15;U;De 10h à 16h;152
SAINT-QUENTIN EN YVELINES;87393843;JOB;2016.0;2016-03-15;U;Avant 6h;94
PUTEAUX;87382382;JOB;2016.0;2016-03-17;U;De 10h à 16h;133
PUTEAUX;87382382;JOB;2016.0;2016-03-15;U;Avant 6h;7
LE VAL D'OR;87382366;JOB;2016.0;2016-03-22;U;De 16h à 20h;10
LA VERRIERE;87393256;JOB;2016.0;2016-03-17;U;De 10h à 16h;329
LA VERRIERE;87393256;JOB;2016.0;2016-03-15;U;De 6h à 10h;3060
SURESNES MONT VALERIEN;87382374;JOB;2016.0;2016-03-15;U;De 6h à 10h;467
LA DEFENSE GRANDE ARCHE;87758011;JOB;2016.0;2016-03-22;U;De 10h à 16h;953
CHAVILLE RIVE DROITE;87382333;JOB;2016.0;2016-03-22;U;De 10h à 16h;55
CHAVILLE RIVE DROITE;87382333;JOB;2016.0;2016-03-15;U;De 6h à 10h;648
VERSAILLES CHANTIERS;87393009;Dimanche;2016.0;2016-03-13;U;De 10h à 16h;455
TRAPPES;87393835;Dimanche;2016.0;2016-03-13;U;De 6h à 10h;262
SURESNES MONT VALERIEN;87382374;Dimanche;2016.0;2016-03-13;U;Après 20h;32
SAINT-CYR;87393223;Dimanche;2016.0;2016-03-13;U;Après 20h;49
SAINT-CLOUD;87382358;Dimanche;2016.0;2016-03-13;U;De 16h à 20h;160
SAINT-CLOUD;87382358;Dimanche;2016.0;2016-03-13;U;De 10h à 16h;285
SEVRES VILLE D'AVRAY;87382341;Samedi;2016.0;2016-03-12;U;Après 20h;82
LA VERRIERE;87393256;Dimanche;2016.0;2016-03-13;U;Après 20h;47
LA DEFENSE GRANDE ARCHE;87758011;Dimanche;2016.0;2016-03-13;U;Après 20h;386
VERSAILLES CHANTIERS;87393009;Samedi;2016.0;2016-03-12;U;Avant 6h;9
DUGNY LA COURNEUVE TRAM 11 EXPRESS;87697342;Dimanche;2017.0;2017-12-03;T11;De 10h à 16h;97
DUGNY LA COURNEUVE TRAM 11 EXPRESS;87697342;Dimanche;2017.0;2017-12-03;T11;De 6h à 10h;14
LES PAVILLONS SOUS BOIS;87113852;Samedi;2015.0;2015-10-03;T4;De 16h à 20h;335
LES PAVILLONS SOUS BOIS;87113852;Samedi;2015.0;2015-10-03;T4;De 10h à 16h;704
ROUGEMONT CHANTELOUP;87431791;Samedi;2015.0;2015-10-03;T4;De 16h à 20h;575
LYCEE HENRI SELLIER;87988717;Samedi;2015.0;2015-10-03;T4;De 6h à 10h;214
ROUGEMONT CHANTELOUP;87431791;Samedi;2015.0;2015-10-03;T4;Après 20h;261
REMISE A JORELLE;87988709;Samedi;2015.0;2015-10-03;T4;De 6h à 10h;180
LES COQUETIERS;87113845;Samedi;2015.0;2015-10-03;T4;De 16h à 20h;364
L'ABBAYE;87113886;Samedi;2015.0;2015-10-03;T4;De 16h à 20h;236
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;Dimanche;2017.0;2017-12-03;T11;De 16h à 20h;180
VILLETANEUSE UNIVERSITE TRAM 11 EXPRESS;87697318;Dimanche;2017.0;2017-12-03;T11;De 10h à 16h;255
PIERREFITTE STAINS TRAM 11 EXPRESS;87697326;Dimanche;2017.0;2017-12-03;T11;De 10h à 16h;587
PIERREFITTE STAINS TRAM 11 EXPRESS;87697326;Dimanche;2017.0;2017-12-03;T11;De 6h à 10h;186
DUGNY LA COURNEUVE TRAM 11 EXPRESS;87697342;JOB;2017.0;2017-11-28;T11;De 16h à 20h;235
DUGNY LA COURNEUVE TRAM 11 EXPRESS;87697342;JOB;2017.0;2017-11-28;T11;De 10h à 16h;290
PIERREFITTE STAINS TRAM 11 EXPRESS;87697326;Dimanche;2017.0;2017-12-03;T11;Avant 6h;81
DUGNY LA COURNEUVE TRAM 11 EXPRESS;87697342;JOB;2017.0;2017-11-28;T11;Après 20h;37
LE BOURGET TRAM 11 EXPRESS;87697359;Samedi;2017.0;2017-12-02;T11;De 6h à 10h;375
LE BOURGET TRAM 11 EXPRESS;87697359;Dimanche;2017.0;2017-12-03;T11;Avant 6h;9
ROUGEMONT CHANTELOUP;87431791;JOB;2015.0;2015-10-06;T4;De 16h à 20h;597
FREINVILLE SEVRAN;87113894;Samedi;2015.0;2015-10-03;T4;De 10h à 16h;498
LES PAVILLONS SOUS BOIS;87113852;JOB;2015.0;2015-10-06;T4;Avant 6h;33
FREINVILLE SEVRAN;87113894;JOB;2015.0;2015-10-15;T4;De 10h à 16h;5
FREINVILLE SEVRAN;87113894;JOB;2015.0;2015-10-15;T4;De 6h à 10h;860
REMISE A JORELLE;87988709;JOB;2015.0;2015-10-06;T4;De 16h à 20h;236
REMISE A JORELLE;87988709;JOB;2015.0;2015-10-06;T4;Avant 6h;41
BONDY;87113407;JOB;2015.0;2015-10-15;T4;De 6h à 10h;912
L'ABBAYE;87113886;JOB;2015.0;2015-10-06;T4;Après 20h;56
GARGAN;87113860;JOB;2015.0;2015-10-15;T4;Avant 6h;29
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;JOB;2015.0;2015-10-15;T4;De 10h à 16h;3
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;JOB;2015.0;2015-10-06;T4;Avant 6h;17
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;JOB;2015.0;2015-10-15;T4;Avant 6h;1
LYCEE HENRI SELLIER;87988717;Dimanche;2015.0;2015-10-04;T4;De 10h à 16h;330
LYCEE HENRI SELLIER;87988717;Dimanche;2015.0;2015-10-04;T4;Après 20h;40
LYCEE HENRI SELLIER;87988717;Dimanche;2015.0;2015-10-04;T4;Avant 6h;11
AULNAY SOUS BOIS;87271411;JOB;2015.0;2015-10-06;T4;De 16h à 20h;3410
REMISE A JORELLE;87988709;Dimanche;2015.0;2015-10-04;T4;Après 20h;51
BONDY;87113407;JOB;2015.0;2015-10-06;T4;De 10h à 16h;1425
BONDY;87113407;JOB;2015.0;2015-10-15;T4;De 10h à 16h;0
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;Samedi;2014.0;2014-03-29;B;Après 20h;1554
LA COURNEUVE AUBERVILLIERS;87271304;Dimanche;2014.0;2014-03-30;B;Après 20h;1972
LA COURNEUVE AUBERVILLIERS;87271304;Dimanche;2014.0;2014-03-30;B;Avant 6h;243
LA PLAINE STADE DE FRANCE;87164798;JOB;2014.0;2014-03-27;B;Après 20h;1604
CONFLANS FIN D'OISE;87381459;JOB;2018.0;2018-03-27;A;De 10h à 16h;1318
CERGY SAINT-CHRISTOPHE;87382499;JOB;2018.0;2018-03-27;A;Avant 6h;449
SARTROUVILLE;87386417;Dimanche;2014.0;2014-05-18;A;De 16h à 20h;1439
CERGY LE HAUT;87382655;Dimanche;2014.0;2014-05-18;A;De 10h à 16h;1548
CERGY LE HAUT;87382655;Samedi;2014.0;2014-05-17;A;De 6h à 10h;1068
HOUILLES CARRIERES SUR SEINE;87386409;Dimanche;2014.0;2014-05-18;A;Après 20h;639
CONFLANS FIN D'OISE;87381459;Dimanche;2014.0;2014-05-18;A;De 10h à 16h;882
ACHERES GRAND CORMIER;87386052;JOB;2018.0;2018-03-27;A;De 10h à 16h;112
CERGY PREFECTURE;87381905;Dimanche;2014.0;2014-05-18;A;De 6h à 10h;830
NEUVILLE UNIVERSITE;87334482;Samedi;2014.0;2014-05-17;A;Après 20h;196
MAISONS LAFFITTE;87386425;Samedi;2014.0;2014-05-17;A;De 16h à 20h;2045
SARTROUVILLE;87386417;Dimanche;2014.0;2014-05-18;A;Après 20h;657
ACHERES VILLE;87381657;Samedi;2014.0;2014-05-17;A;Après 20h;262
POISSY;87386573;Dimanche;2014.0;2014-05-18;A;De 16h à 20h;1334
POISSY;87386573;Samedi;2014.0;2014-05-17;A;Avant 6h;97
HOUILLES CARRIERES SUR SEINE;87386409;JOB;2018.0;2018-03-27;A;Avant 6h;198
CERGY PREFECTURE;87381905;Dimanche;2014.0;2014-05-18;A;De 16h à 20h;1815
CONFLANS FIN D'OISE;87381459;Dimanche;2014.0;2014-05-18;A;Après 20h;257
MAISONS LAFFITTE;87386425;Samedi;2014.0;2014-05-17;A;De 6h à 10h;994
CERGY LE HAUT;87382655;Dimanche;2014.0;2014-05-18;A;De 6h à 10h;554
CERGY LE HAUT;87382655;Samedi;2014.0;2014-05-17;A;De 10h à 16h;2654
MAISONS LAFFITTE;87386425;Samedi;2014.0;2014-05-17;A;Après 20h;794
SARTROUVILLE;87386417;Dimanche;2014.0;2014-05-18;A;De 6h à 10h;737
CONFLANS FIN D'OISE;87381459;JOB;2018.0;2018-03-27;A;Avant 6h;136
ACHERES VILLE;87381657;JOB;2018.0;2018-03-27;A;De 16h à 20h;561
HOUILLES CARRIERES SUR SEINE;87386409;JOB;2018.0;2018-03-27;A;Après 20h;607
CONFLANS FIN D'OISE;87381459;Samedi;2014.0;2014-05-17;A;Après 20h;257
NEUVILLE UNIVERSITE;87334482;Samedi;2014.0;2014-05-17;A;Avant 6h;22
CERGY PREFECTURE;87381905;JOB;2018.0;2018-03-27;A;De 16h à 20h;5461
MAISONS LAFFITTE;87386425;JOB;2018.0;2018-03-27;A;De 10h à 16h;2247
MAISONS LAFFITTE;87386425;JOB;2018.0;2018-03-27;A;De 6h à 10h;6717
ACHERES VILLE;87381657;Samedi;2014.0;2014-05-17;A;De 10h à 16h;1408
MAISONS LAFFITTE;87386425;JOB;2018.0;2018-03-27;A;Avant 6h;121
ACHERES VILLE;87381657;JOB;2018.0;2018-03-27;A;Avant 6h;193
POISSY;87386573;Samedi;2014.0;2014-05-17;A;De 16h à 20h;1133
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;Dimanche;2014.0;2014-03-30;B;De 10h à 16h;4210
LA COURNEUVE AUBERVILLIERS;87271304;Dimanche;2014.0;2014-03-30;B;De 10h à 16h;4661
VILLEPARISIS MITRY LE NEUF;87271510;JOB;2014.0;2014-03-27;B;Après 20h;253
LA COURNEUVE AUBERVILLIERS;87271304;JOB;2014.0;2014-03-27;B;Après 20h;1086
PARC DES EXPOSITIONS;87271486;JOB;2014.0;2014-03-27;B;De 6h à 10h;395
PARIS NORD;87271007;Dimanche;2014.0;2014-03-30;B;Avant 6h;951
VILLEPINTE;87271452;JOB;2014.0;2014-03-27;B;Avant 6h;219
LA COURNEUVE AUBERVILLIERS;87271304;Samedi;2014.0;2014-03-29;B;De 10h à 16h;5956
ACHERES GRAND CORMIER;87386052;Dimanche;2014.0;2014-05-18;A;Après 20h;34
CONFLANS FIN D'OISE;87381459;Samedi;2014.0;2014-05-17;A;Avant 6h;33
AULNAY SOUS BOIS;87271411;JOB;2014.0;2014-03-27;B;Après 20h;1590
MAISONS LAFFITTE;87386425;JOB;2018.0;2018-03-27;A;Après 20h;496
SEVRAN LIVRY;87271429;JOB;2014.0;2014-03-27;B;De 10h à 16h;2740
VILLEPINTE;87271452;JOB;2014.0;2014-03-27;B;De 16h à 20h;648
LE BOURGET;87271395;Dimanche;2014.0;2014-03-30;B;Après 20h;1603
MITRY CLAYE;87271528;JOB;2014.0;2014-03-27;B;De 6h à 10h;1084
SARTROUVILLE;87386417;Samedi;2014.0;2014-05-17;A;Avant 6h;74
AEROPORT CHARLES DE GAULLE 1;87271460;Dimanche;2014.0;2014-03-30;B;De 10h à 16h;2600
AEROPORT CHARLES DE GAULLE 1;87271460;Samedi;2014.0;2014-03-29;B;De 10h à 16h;2804
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;JOB;2014.0;2014-03-27;B;Après 20h;1782
AEROPORT CHARLES DE GAULLE 1;87271460;JOB;2014.0;2014-03-27;B;De 6h à 10h;1763
LA COURNEUVE AUBERVILLIERS;87271304;Samedi;2014.0;2014-03-29;B;De 16h à 20h;3501
LA PLAINE STADE DE FRANCE;87164798;Dimanche;2014.0;2014-03-30;B;Après 20h;1543
AEROPORT CHARLES DE GAULLE 1;87271460;JOB;2014.0;2014-03-27;B;Avant 6h;145
PARC DES EXPOSITIONS;87271486;Samedi;2014.0;2014-03-29;B;De 16h à 20h;697
DRANCY;87271403;Samedi;2014.0;2014-03-29;B;De 6h à 10h;2112
DRANCY;87271403;Samedi;2014.0;2014-03-29;B;Avant 6h;267
VILLEPARISIS MITRY LE NEUF;87271510;JOB;2014.0;2014-03-27;B;De 10h à 16h;1302
LA PLAINE STADE DE FRANCE;87164798;JOB;2014.0;2014-03-27;B;De 10h à 16h;4924
LA COURNEUVE AUBERVILLIERS;87271304;JOB;2014.0;2014-03-27;B;Avant 6h;1013
LE BLANC MESNIL;87271478;JOB;2014.0;2014-03-27;B;De 10h à 16h;1105
SEVRAN BEAUDOTTES;87271445;JOB;2014.0;2014-03-27;B;Avant 6h;561
LE BLANC MESNIL;87271478;JOB;2014.0;2014-03-27;B;Après 20h;282
AULNAY SOUS BOIS;87271411;JOB;2014.0;2014-03-27;B;Avant 6h;863
LE BOURGET;87271395;JOB;2014.0;2014-03-27;B;De 10h à 16h;4604
DRANCY;87271403;JOB;2014.0;2014-03-27;B;Après 20h;502
DRANCY;87271403;JOB;2014.0;2014-03-27;B;Avant 6h;624
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;Samedi;2014.0;2014-03-29;B;De 6h à 10h;2022
AEROPORT CHARLES DE GAULLE 1;87271460;Dimanche;2014.0;2014-03-30;B;Après 20h;1503
LA PLAINE STADE DE FRANCE;87164798;Samedi;2014.0;2014-03-29;B;De 16h à 20h;3254
VILLEPARISIS MITRY LE NEUF;87271510;Dimanche;2014.0;2014-03-30;B;Avant 6h;37
LA COURNEUVE AUBERVILLIERS;87271304;Samedi;2014.0;2014-03-29;B;Avant 6h;449
PARC DES EXPOSITIONS;87271486;JOB;2014.0;2014-03-27;B;De 10h à 16h;996
DOMMERVILLE CREDIT AGRICOLE;87332965;JOB;2017.0;2017-04-25;C;De 10h à 16h;4
LE BLANC MESNIL;87271478;Samedi;2014.0;2014-03-29;B;De 16h à 20h;1349
DOURDAN LA FORET;87540179;JOB;2017.0;2017-04-25;C;De 6h à 10h;27
LE BLANC MESNIL;87271478;Dimanche;2014.0;2014-03-30;B;Avant 6h;75
IVRY SUR SEINE;87545301;Samedi;2017.0;2017-04-22;C;Après 20h;402
VERT GALANT;87271437;Samedi;2014.0;2014-03-29;B;De 16h à 20h;1972
CHAMARANDE;87545152;JOB;2017.0;2017-04-25;C;De 10h à 16h;69
CERNAY;87276063;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;354
SAINT-OUEN L'AUMONE LIESSE;87337980;Samedi;2017.0;2017-04-22;C;Après 20h;17
BREUILLET VILLAGE;87545491;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;129
SAINT-GRATIEN;87276170;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;499
EPINAY SUR ORGE;87545228;JOB;2017.0;2017-04-25;C;De 16h à 20h;793
JOUY EN JOSAS;87393512;Samedi;2017.0;2017-04-22;C;De 10h à 16h;225
CHAMARANDE;87545152;Dimanche;2017.0;2017-04-23;C;Après 20h;13
VAUBOYEN;87393538;Samedi;2017.0;2017-04-22;C;De 16h à 20h;42
JAVEL;87393066;Samedi;2017.0;2017-04-22;C;De 6h à 10h;326
ETAMPES;87545137;Samedi;2017.0;2017-04-22;C;Avant 6h;83
FRANCONVILLE LE PLESSIS BOUCHARD;87276071;JOB;2017.0;2017-04-25;C;De 6h à 10h;3974
SAINTE-GENEVIEVE DES BOIS;87545210;Samedi;2017.0;2017-04-22;C;De 16h à 20h;842
SAINT-MICHEL SUR ORGE;87545202;Dimanche;2017.0;2017-04-23;C;Avant 6h;38
SAVIGNY SUR ORGE;87545236;Samedi;2017.0;2017-04-22;C;De 16h à 20h;1539
CHOISY LE ROI;87545285;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;4690
BOULAINVILLIERS;87543181;JOB;2017.0;2017-04-25;C;De 6h à 10h;1663
VAUBOYEN;87393538;Samedi;2017.0;2017-04-22;C;De 6h à 10h;39
ATHIS MONS;87545251;Dimanche;2017.0;2017-04-23;C;Avant 6h;3
LARDY;87545160;JOB;2017.0;2017-04-25;C;De 10h à 16h;100
BREUILLET BRUYERES LE CHATEL;87545483;JOB;2017.0;2017-04-25;C;Après 20h;9
PEREIRE LEVALLOIS;87381012;JOB;2017.0;2017-04-25;C;De 6h à 10h;2722
PONT DE L'ALMA;87393041;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;1065
PETIT JOUY LES LOGES;87393504;JOB;2017.0;2017-04-25;C;Avant 6h;1
PARIS AUSTERLITZ;87547026;JOB;2017.0;2017-04-25;C;De 6h à 10h;5643
JOUY EN JOSAS;87393512;Samedi;2017.0;2017-04-22;C;De 16h à 20h;159
MASSY PALAISEAU;87393579;Dimanche;2017.0;2017-04-23;C;Avant 6h;9
SAINT-OUEN;87271247;JOB;2017.0;2017-04-25;C;De 10h à 16h;950
BOURAY;87545178;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;140
LONGJUMEAU;87393611;JOB;2017.0;2017-04-25;C;Après 20h;43
FRANCONVILLE LE PLESSIS BOUCHARD;87276071;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;484
ISSY VAL DE SEINE;87393306;JOB;2017.0;2017-04-25;C;De 10h à 16h;1629
BREUILLET VILLAGE;87545491;Samedi;2017.0;2017-04-22;C;Après 20h;49
PORTE D'ASNIERES;87222222;JOB;2017.0;2017-04-25;C;De 10h à 16h;11
BOULAINVILLIERS;87543181;Samedi;2017.0;2017-04-22;C;Après 20h;293
LES GRESILLONS;87272146;Dimanche;2017.0;2017-04-23;C;Après 20h;117
LONGJUMEAU;87393611;JOB;2017.0;2017-04-25;C;De 10h à 16h;231
LES ARDOINES;87492108;Dimanche;2017.0;2017-04-23;C;Avant 6h;26
BOURAY;87545178;Samedi;2017.0;2017-04-22;C;De 10h à 16h;283
LONGJUMEAU;87393611;JOB;2017.0;2017-04-25;C;Avant 6h;10
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;462
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2017.0;2017-04-23;C;Avant 6h;10
PETIT JOUY LES LOGES;87393504;Dimanche;2017.0;2017-04-23;C;De 6h à 10h;5
VILLENEUVE LE ROI;87545277;JOB;2017.0;2017-04-25;C;De 10h à 16h;558
PONT CARDINET;87381111;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;13
PORTE DE CLICHY;87111278;JOB;2017.0;2017-04-25;C;De 10h à 16h;1352
PORTE D'ASNIERES;87222222;Dimanche;2017.0;2017-04-23;C;Après 20h;0
PORTE DE CLICHY;87111278;JOB;2017.0;2017-04-25;C;Avant 6h;49
AVENUE FOCH;87381038;Samedi;2017.0;2017-04-22;C;Avant 6h;5
BIEVRES;87393546;Samedi;2017.0;2017-04-22;C;Après 20h;25
FRANCONVILLE LE PLESSIS BOUCHARD;87276071;Samedi;2017.0;2017-04-22;C;De 16h à 20h;555
VERSAILLES CHANTIERS;87393009;Samedi;2017.0;2017-04-22;C;De 6h à 10h;410
SAINT-CYR;87393223;Dimanche;2017.0;2017-04-23;C;De 6h à 10h;54
BIEVRES;87393546;JOB;2017.0;2017-04-25;C;Avant 6h;10
CHANTILLY GOUVIEUX;87276113;Samedi;2015.0;2015-11-07;D;De 16h à 20h;32
CHATELET LES HALLES;87157578;Samedi;2015.0;2015-11-07;D;Après 20h;5453
LIEUSAINT MOISSY;87682153;Samedi;2015.0;2015-11-07;D;De 16h à 20h;1544
BUNO GIRONVILLE;87681510;Samedi;2015.0;2015-11-07;D;De 16h à 20h;15
MONTGERON CROSNE;87682104;JOB;2015.0;2015-11-03;D;De 6h à 10h;4610
LIEUSAINT MOISSY;87682153;JOB;2015.0;2015-11-03;D;De 6h à 10h;4744
LES NOUES;87276238;JOB;2015.0;2015-11-03;D;De 16h à 20h;385
CESSON;87682161;Samedi;2015.0;2015-11-07;D;De 10h à 16h;672
MAISSE;87681486;Samedi;2015.0;2015-11-07;D;Après 20h;2
CESSON;87682161;Samedi;2015.0;2015-11-07;D;Avant 6h;37
COMBS LA VILLE QUINCY;87682146;JOB;2015.0;2015-11-03;D;Avant 6h;194
BUNO GIRONVILLE;87681510;JOB;2015.0;2015-11-03;D;De 10h à 16h;13
CESSON;87682161;JOB;2015.0;2015-11-03;D;De 16h à 20h;439
CESSON;87682161;JOB;2015.0;2015-11-03;D;De 10h à 16h;929
BOUTIGNY;87681478;JOB;2015.0;2015-11-03;D;Avant 6h;15
CREIL;87276006;JOB;2015.0;2015-11-03;D;Après 20h;42
CESSON;87682161;JOB;2015.0;2015-11-03;D;Avant 6h;131
CREIL;87276006;JOB;2015.0;2015-11-03;D;Avant 6h;24
ROSNY BOIS PERRIER;87113696;Dimanche;2016.0;2016-10-02;E;De 10h à 16h;2104
OZOIR LA FERRIERE;87116020;Dimanche;2016.0;2016-10-02;E;De 6h à 10h;200
ROISSY EN BRIE;87116038;Dimanche;2016.0;2016-10-02;E;De 16h à 20h;552
ROSNY BOIS PERRIER;87113696;Dimanche;2016.0;2016-10-02;E;Avant 6h;34
ROSA PARKS;87654798;Dimanche;2016.0;2016-10-02;E;De 16h à 20h;1694
TOURNAN;87116210;Dimanche;2016.0;2016-10-02;E;De 16h à 20h;417
TOURNAN;87116210;Dimanche;2016.0;2016-10-02;E;De 6h à 10h;114
PANTIN;87113209;Dimanche;2016.0;2016-10-02;E;De 6h à 10h;716
TOURNAN;87116210;Dimanche;2016.0;2016-10-02;E;Avant 6h;28
BONDY;87113407;JOB;2016.0;2016-10-04;E;De 10h à 16h;3057
CHELLES GOURNAY;87116111;Dimanche;2016.0;2016-10-02;E;De 16h à 20h;1079
ROSNY SOUS BOIS;87113704;Samedi;2016.0;2016-10-01;E;De 6h à 10h;1124
CHELLES GOURNAY;87116111;Samedi;2016.0;2016-10-01;E;Après 20h;594
VAL DE FONTENAY;87113712;JOB;2016.0;2016-10-04;E;De 6h à 10h;8763
VILLAINES;87272021;Samedi;2018.0;2018-10-13;H;De 10h à 16h;21
VILLAINES;87272021;Samedi;2018.0;2018-10-13;H;De 6h à 10h;12
BONDY;87113407;Samedi;2016.0;2016-10-01;E;De 10h à 16h;3526
TOURNAN;87116210;JOB;2016.0;2016-10-04;E;Après 20h;51
PANTIN;87113209;JOB;2016.0;2016-10-04;E;Avant 6h;264
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;Dimanche;2016.0;2016-10-02;E;Après 20h;567
EMERAINVILLE PONTAULT COMBAULT;87116046;Dimanche;2016.0;2016-10-02;E;De 16h à 20h;753
HAUSSMANN SAINT-LAZARE;87281899;Dimanche;2016.0;2016-10-02;E;De 10h à 16h;9212
LES YVRIS NOISY LE GRAND;87113803;JOB;2016.0;2016-10-04;E;De 10h à 16h;239
HAUSSMANN SAINT-LAZARE;87281899;Dimanche;2016.0;2016-10-02;E;Après 20h;5204
GRETZ ARMAINVILLIERS;87116012;Dimanche;2016.0;2016-10-02;E;Avant 6h;18
NOISY LE SEC;87113217;Samedi;2016.0;2016-10-01;E;De 10h à 16h;7514
VAL DE FONTENAY;87113712;Dimanche;2016.0;2016-10-02;E;Avant 6h;53
NOISY LE SEC;87113217;JOB;2016.0;2016-10-04;E;Après 20h;1913
GAGNY;87113514;Dimanche;2016.0;2016-10-02;E;De 16h à 20h;1086
EMERAINVILLE PONTAULT COMBAULT;87116046;Samedi;2016.0;2016-10-01;E;De 6h à 10h;742
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;JOB;2016.0;2016-10-04;E;Avant 6h;554
EMERAINVILLE PONTAULT COMBAULT;87116046;JOB;2016.0;2016-10-04;E;De 6h à 10h;5734
EMERAINVILLE PONTAULT COMBAULT;87116046;JOB;2016.0;2016-10-04;E;Avant 6h;139
LES YVRIS NOISY LE GRAND;87113803;Dimanche;2016.0;2016-10-02;E;Avant 6h;5
GRETZ ARMAINVILLIERS;87116012;JOB;2016.0;2016-10-04;E;De 6h à 10h;957
LE CHENAY GAGNY;87113522;JOB;2016.0;2016-10-04;E;De 6h à 10h;3605
NOISY LE SEC;87113217;Dimanche;2016.0;2016-10-02;E;Après 20h;1770
MAGENTA;87281873;Dimanche;2016.0;2016-10-02;E;De 10h à 16h;11277
GAGNY;87113514;JOB;2016.0;2016-10-04;E;De 6h à 10h;4818
SARCELLES SAINT-BRICE;87276386;Samedi;2018.0;2018-10-13;H;De 6h à 10h;1099
VAUCELLES;87276626;Samedi;2018.0;2018-10-13;H;De 6h à 10h;124
